"state","state_abb","category","indicator","dimension","dimension_value","period","period_meaningful","denominator","numerator","performance","state_rank","reporting_states","census_year","national_standard","as_of_date","profile_version","source","indicator_sort","indicator_short","indicator_very_short","description","denominator_def","numerator_def","direction_rule","direction_desired","direction_legend","decimal_precision","scale","format","risk_adjustment","exclusions","notes"
"Maryland","MD","Permanency","Reentry to foster care within 12 months","Locality","Talbot","21B22A","Apr '21 - Mar '22",5,0,0,,,,5.6,2024-07-11,"August 2024","Children's Bureau. (2024, August). National - supplemental context data - August 2024 [Data file]. U.S. Department of Health & Human Services, Administration for Children and Families, Administration on Children, Youth and Families.",7,"Reentry to foster care within 12 months","Reentry","Percent of children who exit foster care in a 12-month period to permanency and who reenter foster care within 12 months of discharge.","Number of children who discharge from foster care during a 12-month period to permanency.","Number of children in the denominator who reenter foster care within 12 months of their discharge to permanency.","lt","down","A lower value is more desirable. ",1,100,"percent","State; age at exit","Children whose first episode discharge lacks a discharge reason; records where the reentry removal date is before the prior discharge date; children who reenter in the same reporting period due to reporting structure not including discharge reason for the first episode.","If a child has multiple reentries within 12 months, only the first reentry is counted."
"Maryland","MD","Permanency","Reentry to foster care within 12 months","Locality","Talbot","22B23A","Apr '22 - Mar '23",5,0,0,,,,5.6,2024-07-11,"August 2024","Children's Bureau. (2024, August). National - supplemental context data - August 2024 [Data file]. U.S. Department of Health & Human Services, Administration for Children and Families, Administration on Children, Youth and Families.",7,"Reentry to foster care within 12 months","Reentry","Percent of children who exit foster care in a 12-month period to permanency and who reenter foster care within 12 months of discharge.","Number of children who discharge from foster care during a 12-month period to permanency.","Number of children in the denominator who reenter foster care within 12 months of their discharge to permanency.","lt","down","A lower value is more desirable. ",1,100,"percent","State; age at exit","Children whose first episode discharge lacks a discharge reason; records where the reentry removal date is before the prior discharge date; children who reenter in the same reporting period due to reporting structure not including discharge reason for the first episode.","If a child has multiple reentries within 12 months, only the first reentry is counted."
"Maryland","MD","Permanency","Reentry to foster care within 12 months","Locality","Washington","20B21A","Apr '20 - Mar '21",15,0,0,,,,5.6,2024-07-11,"August 2024","Children's Bureau. (2024, August). National - supplemental context data - August 2024 [Data file]. U.S. Department of Health & Human Services, Administration for Children and Families, Administration on Children, Youth and Families.",7,"Reentry to foster care within 12 months","Reentry","Percent of children who exit foster care in a 12-month period to permanency and who reenter foster care within 12 months of discharge.","Number of children who discharge from foster care during a 12-month period to permanency.","Number of children in the denominator who reenter foster care within 12 months of their discharge to permanency.","lt","down","A lower value is more desirable. ",1,100,"percent","State; age at exit","Children whose first episode discharge lacks a discharge reason; records where the reentry removal date is before the prior discharge date; children who reenter in the same reporting period due to reporting structure not including discharge reason for the first episode.","If a child has multiple reentries within 12 months, only the first reentry is counted."
"Maryland","MD","Permanency","Reentry to foster care within 12 months","Locality","Washington","21B22A","Apr '21 - Mar '22",19,1,0.052632,,,,5.6,2024-07-11,"August 2024","Children's Bureau. (2024, August). National - supplemental context data - August 2024 [Data file]. U.S. Department of Health & Human Services, Administration for Children and Families, Administration on Children, Youth and Families.",7,"Reentry to foster care within 12 months","Reentry","Percent of children who exit foster care in a 12-month period to permanency and who reenter foster care within 12 months of discharge.","Number of children who discharge from foster care during a 12-month period to permanency.","Number of children in the denominator who reenter foster care within 12 months of their discharge to permanency.","lt","down","A lower value is more desirable. ",1,100,"percent","State; age at exit","Children whose first episode discharge lacks a discharge reason; records where the reentry removal date is before the prior discharge date; children who reenter in the same reporting period due to reporting structure not including discharge reason for the first episode.","If a child has multiple reentries within 12 months, only the first reentry is counted."
"Maryland","MD","Permanency","Reentry to foster care within 12 months","Locality","Washington","22B23A","Apr '22 - Mar '23",24,0,0,,,,5.6,2024-07-11,"August 2024","Children's Bureau. (2024, August). National - supplemental context data - August 2024 [Data file]. U.S. Department of Health & Human Services, Administration for Children and Families, Administration on Children, Youth and Families.",7,"Reentry to foster care within 12 months","Reentry","Percent of children who exit foster care in a 12-month period to permanency and who reenter foster care within 12 months of discharge.","Number of children who discharge from foster care during a 12-month period to permanency.","Number of children in the denominator who reenter foster care within 12 months of their discharge to permanency.","lt","down","A lower value is more desirable. ",1,100,"percent","State; age at exit","Children whose first episode discharge lacks a discharge reason; records where the reentry removal date is before the prior discharge date; children who reenter in the same reporting period due to reporting structure not including discharge reason for the first episode.","If a child has multiple reentries within 12 months, only the first reentry is counted."
"Maryland","MD","Permanency","Reentry to foster care within 12 months","Locality","Wicomico","20B21A","Apr '20 - Mar '21",1,0,0,,,,5.6,2024-07-11,"August 2024","Children's Bureau. (2024, August). National - supplemental context data - August 2024 [Data file]. U.S. Department of Health & Human Services, Administration for Children and Families, Administration on Children, Youth and Families.",7,"Reentry to foster care within 12 months","Reentry","Percent of children who exit foster care in a 12-month period to permanency and who reenter foster care within 12 months of discharge.","Number of children who discharge from foster care during a 12-month period to permanency.","Number of children in the denominator who reenter foster care within 12 months of their discharge to permanency.","lt","down","A lower value is more desirable. ",1,100,"percent","State; age at exit","Children whose first episode discharge lacks a discharge reason; records where the reentry removal date is before the prior discharge date; children who reenter in the same reporting period due to reporting structure not including discharge reason for the first episode.","If a child has multiple reentries within 12 months, only the first reentry is counted."
"Maryland","MD","Permanency","Reentry to foster care within 12 months","Locality","Wicomico","21B22A","Apr '21 - Mar '22",0,0,,,,,5.6,2024-07-11,"August 2024","Children's Bureau. (2024, August). National - supplemental context data - August 2024 [Data file]. U.S. Department of Health & Human Services, Administration for Children and Families, Administration on Children, Youth and Families.",7,"Reentry to foster care within 12 months","Reentry","Percent of children who exit foster care in a 12-month period to permanency and who reenter foster care within 12 months of discharge.","Number of children who discharge from foster care during a 12-month period to permanency.","Number of children in the denominator who reenter foster care within 12 months of their discharge to permanency.","lt","down","A lower value is more desirable. ",1,100,"percent","State; age at exit","Children whose first episode discharge lacks a discharge reason; records where the reentry removal date is before the prior discharge date; children who reenter in the same reporting period due to reporting structure not including discharge reason for the first episode.","If a child has multiple reentries within 12 months, only the first reentry is counted."
"Maryland","MD","Permanency","Reentry to foster care within 12 months","Locality","Wicomico","22B23A","Apr '22 - Mar '23",2,0,0,,,,5.6,2024-07-11,"August 2024","Children's Bureau. (2024, August). National - supplemental context data - August 2024 [Data file]. U.S. Department of Health & Human Services, Administration for Children and Families, Administration on Children, Youth and Families.",7,"Reentry to foster care within 12 months","Reentry","Percent of children who exit foster care in a 12-month period to permanency and who reenter foster care within 12 months of discharge.","Number of children who discharge from foster care during a 12-month period to permanency.","Number of children in the denominator who reenter foster care within 12 months of their discharge to permanency.","lt","down","A lower value is more desirable. ",1,100,"percent","State; age at exit","Children whose first episode discharge lacks a discharge reason; records where the reentry removal date is before the prior discharge date; children who reenter in the same reporting period due to reporting structure not including discharge reason for the first episode.","If a child has multiple reentries within 12 months, only the first reentry is counted."
"Maryland","MD","Permanency","Reentry to foster care within 12 months","Locality","Worcester","20B21A","Apr '20 - Mar '21",4,0,0,,,,5.6,2024-07-11,"August 2024","Children's Bureau. (2024, August). National - supplemental context data - August 2024 [Data file]. U.S. Department of Health & Human Services, Administration for Children and Families, Administration on Children, Youth and Families.",7,"Reentry to foster care within 12 months","Reentry","Percent of children who exit foster care in a 12-month period to permanency and who reenter foster care within 12 months of discharge.","Number of children who discharge from foster care during a 12-month period to permanency.","Number of children in the denominator who reenter foster care within 12 months of their discharge to permanency.","lt","down","A lower value is more desirable. ",1,100,"percent","State; age at exit","Children whose first episode discharge lacks a discharge reason; records where the reentry removal date is before the prior discharge date; children who reenter in the same reporting period due to reporting structure not including discharge reason for the first episode.","If a child has multiple reentries within 12 months, only the first reentry is counted."
"Maryland","MD","Permanency","Reentry to foster care within 12 months","Locality","Worcester","21B22A","Apr '21 - Mar '22",10,0,0,,,,5.6,2024-07-11,"August 2024","Children's Bureau. (2024, August). National - supplemental context data - August 2024 [Data file]. U.S. Department of Health & Human Services, Administration for Children and Families, Administration on Children, Youth and Families.",7,"Reentry to foster care within 12 months","Reentry","Percent of children who exit foster care in a 12-month period to permanency and who reenter foster care within 12 months of discharge.","Number of children who discharge from foster care during a 12-month period to permanency.","Number of children in the denominator who reenter foster care within 12 months of their discharge to permanency.","lt","down","A lower value is more desirable. ",1,100,"percent","State; age at exit","Children whose first episode discharge lacks a discharge reason; records where the reentry removal date is before the prior discharge date; children who reenter in the same reporting period due to reporting structure not including discharge reason for the first episode.","If a child has multiple reentries within 12 months, only the first reentry is counted."
"Maryland","MD","Permanency","Reentry to foster care within 12 months","Locality","Worcester","22B23A","Apr '22 - Mar '23",12,2,0.166667,,,,5.6,2024-07-11,"August 2024","Children's Bureau. (2024, August). National - supplemental context data - August 2024 [Data file]. U.S. Department of Health & Human Services, Administration for Children and Families, Administration on Children, Youth and Families.",7,"Reentry to foster care within 12 months","Reentry","Percent of children who exit foster care in a 12-month period to permanency and who reenter foster care within 12 months of discharge.","Number of children who discharge from foster care during a 12-month period to permanency.","Number of children in the denominator who reenter foster care within 12 months of their discharge to permanency.","lt","down","A lower value is more desirable. ",1,100,"percent","State; age at exit","Children whose first episode discharge lacks a discharge reason; records where the reentry removal date is before the prior discharge date; children who reenter in the same reporting period due to reporting structure not including discharge reason for the first episode.","If a child has multiple reentries within 12 months, only the first reentry is counted."
"Maryland","MD","Permanency","Reentry to foster care within 12 months","Locality","Baltimore City","20B21A","Apr '20 - Mar '21",323,20,0.06192,,,,5.6,2024-07-11,"August 2024","Children's Bureau. (2024, August). National - supplemental context data - August 2024 [Data file]. U.S. Department of Health & Human Services, Administration for Children and Families, Administration on Children, Youth and Families.",7,"Reentry to foster care within 12 months","Reentry","Percent of children who exit foster care in a 12-month period to permanency and who reenter foster care within 12 months of discharge.","Number of children who discharge from foster care during a 12-month period to permanency.","Number of children in the denominator who reenter foster care within 12 months of their discharge to permanency.","lt","down","A lower value is more desirable. ",1,100,"percent","State; age at exit","Children whose first episode discharge lacks a discharge reason; records where the reentry removal date is before the prior discharge date; children who reenter in the same reporting period due to reporting structure not including discharge reason for the first episode.","If a child has multiple reentries within 12 months, only the first reentry is counted."
"Maryland","MD","Permanency","Reentry to foster care within 12 months","Locality","Baltimore City","21B22A","Apr '21 - Mar '22",443,25,0.056433,,,,5.6,2024-07-11,"August 2024","Children's Bureau. (2024, August). National - supplemental context data - August 2024 [Data file]. U.S. Department of Health & Human Services, Administration for Children and Families, Administration on Children, Youth and Families.",7,"Reentry to foster care within 12 months","Reentry","Percent of children who exit foster care in a 12-month period to permanency and who reenter foster care within 12 months of discharge.","Number of children who discharge from foster care during a 12-month period to permanency.","Number of children in the denominator who reenter foster care within 12 months of their discharge to permanency.","lt","down","A lower value is more desirable. ",1,100,"percent","State; age at exit","Children whose first episode discharge lacks a discharge reason; records where the reentry removal date is before the prior discharge date; children who reenter in the same reporting period due to reporting structure not including discharge reason for the first episode.","If a child has multiple reentries within 12 months, only the first reentry is counted."
"Maryland","MD","Permanency","Reentry to foster care within 12 months","Locality","Baltimore City","22B23A","Apr '22 - Mar '23",392,17,0.043367,,,,5.6,2024-07-11,"August 2024","Children's Bureau. (2024, August). National - supplemental context data - August 2024 [Data file]. U.S. Department of Health & Human Services, Administration for Children and Families, Administration on Children, Youth and Families.",7,"Reentry to foster care within 12 months","Reentry","Percent of children who exit foster care in a 12-month period to permanency and who reenter foster care within 12 months of discharge.","Number of children who discharge from foster care during a 12-month period to permanency.","Number of children in the denominator who reenter foster care within 12 months of their discharge to permanency.","lt","down","A lower value is more desirable. ",1,100,"percent","State; age at exit","Children whose first episode discharge lacks a discharge reason; records where the reentry removal date is before the prior discharge date; children who reenter in the same reporting period due to reporting structure not including discharge reason for the first episode.","If a child has multiple reentries within 12 months, only the first reentry is counted."
"Maryland","MD","Permanency","Reentry to foster care within 12 months","Age at exit","Total","20B21A","Apr '20 - Mar '21",714,37,0.051821,,,,5.6,2024-07-11,"August 2024","Children's Bureau. (2024, August). National - supplemental context data - August 2024 [Data file]. U.S. Department of Health & Human Services, Administration for Children and Families, Administration on Children, Youth and Families.",7,"Reentry to foster care within 12 months","Reentry","Percent of children who exit foster care in a 12-month period to permanency and who reenter foster care within 12 months of discharge.","Number of children who discharge from foster care during a 12-month period to permanency.","Number of children in the denominator who reenter foster care within 12 months of their discharge to permanency.","lt","down","A lower value is more desirable. ",1,100,"percent","State; age at exit","Children whose first episode discharge lacks a discharge reason; records where the reentry removal date is before the prior discharge date; children who reenter in the same reporting period due to reporting structure not including discharge reason for the first episode.","If a child has multiple reentries within 12 months, only the first reentry is counted."
"Maryland","MD","Permanency","Reentry to foster care within 12 months","Age at exit","Total","21B22A","Apr '21 - Mar '22",1044,53,0.050766,,,,5.6,2024-07-11,"August 2024","Children's Bureau. (2024, August). National - supplemental context data - August 2024 [Data file]. U.S. Department of Health & Human Services, Administration for Children and Families, Administration on Children, Youth and Families.",7,"Reentry to foster care within 12 months","Reentry","Percent of children who exit foster care in a 12-month period to permanency and who reenter foster care within 12 months of discharge.","Number of children who discharge from foster care during a 12-month period to permanency.","Number of children in the denominator who reenter foster care within 12 months of their discharge to permanency.","lt","down","A lower value is more desirable. ",1,100,"percent","State; age at exit","Children whose first episode discharge lacks a discharge reason; records where the reentry removal date is before the prior discharge date; children who reenter in the same reporting period due to reporting structure not including discharge reason for the first episode.","If a child has multiple reentries within 12 months, only the first reentry is counted."
"Maryland","MD","Permanency","Reentry to foster care within 12 months","Age at exit","Total","22B23A","Apr '22 - Mar '23",959,48,0.050052,,,,5.6,2024-07-11,"August 2024","Children's Bureau. (2024, August). National - supplemental context data - August 2024 [Data file]. U.S. Department of Health & Human Services, Administration for Children and Families, Administration on Children, Youth and Families.",7,"Reentry to foster care within 12 months","Reentry","Percent of children who exit foster care in a 12-month period to permanency and who reenter foster care within 12 months of discharge.","Number of children who discharge from foster care during a 12-month period to permanency.","Number of children in the denominator who reenter foster care within 12 months of their discharge to permanency.","lt","down","A lower value is more desirable. ",1,100,"percent","State; age at exit","Children whose first episode discharge lacks a discharge reason; records where the reentry removal date is before the prior discharge date; children who reenter in the same reporting period due to reporting structure not including discharge reason for the first episode.","If a child has multiple reentries within 12 months, only the first reentry is counted."
"Maryland","MD","Permanency","Reentry to foster care within 12 months","Age at exit","0 - 3 mos","20B21A","Apr '20 - Mar '21",10,1,0.1,,,,5.6,2024-07-11,"August 2024","Children's Bureau. (2024, August). National - supplemental context data - August 2024 [Data file]. U.S. Department of Health & Human Services, Administration for Children and Families, Administration on Children, Youth and Families.",7,"Reentry to foster care within 12 months","Reentry","Percent of children who exit foster care in a 12-month period to permanency and who reenter foster care within 12 months of discharge.","Number of children who discharge from foster care during a 12-month period to permanency.","Number of children in the denominator who reenter foster care within 12 months of their discharge to permanency.","lt","down","A lower value is more desirable. ",1,100,"percent","State; age at exit","Children whose first episode discharge lacks a discharge reason; records where the reentry removal date is before the prior discharge date; children who reenter in the same reporting period due to reporting structure not including discharge reason for the first episode.","If a child has multiple reentries within 12 months, only the first reentry is counted."
"Maryland","MD","Permanency","Reentry to foster care within 12 months","Age at exit","0 - 3 mos","21B22A","Apr '21 - Mar '22",18,2,0.111111,,,,5.6,2024-07-11,"August 2024","Children's Bureau. (2024, August). National - supplemental context data - August 2024 [Data file]. U.S. Department of Health & Human Services, Administration for Children and Families, Administration on Children, Youth and Families.",7,"Reentry to foster care within 12 months","Reentry","Percent of children who exit foster care in a 12-month period to permanency and who reenter foster care within 12 months of discharge.","Number of children who discharge from foster care during a 12-month period to permanency.","Number of children in the denominator who reenter foster care within 12 months of their discharge to permanency.","lt","down","A lower value is more desirable. ",1,100,"percent","State; age at exit","Children whose first episode discharge lacks a discharge reason; records where the reentry removal date is before the prior discharge date; children who reenter in the same reporting period due to reporting structure not including discharge reason for the first episode.","If a child has multiple reentries within 12 months, only the first reentry is counted."
"Maryland","MD","Permanency","Reentry to foster care within 12 months","Age at exit","0 - 3 mos","22B23A","Apr '22 - Mar '23",8,0,0,,,,5.6,2024-07-11,"August 2024","Children's Bureau. (2024, August). National - supplemental context data - August 2024 [Data file]. U.S. Department of Health & Human Services, Administration for Children and Families, Administration on Children, Youth and Families.",7,"Reentry to foster care within 12 months","Reentry","Percent of children who exit foster care in a 12-month period to permanency and who reenter foster care within 12 months of discharge.","Number of children who discharge from foster care during a 12-month period to permanency.","Number of children in the denominator who reenter foster care within 12 months of their discharge to permanency.","lt","down","A lower value is more desirable. ",1,100,"percent","State; age at exit","Children whose first episode discharge lacks a discharge reason; records where the reentry removal date is before the prior discharge date; children who reenter in the same reporting period due to reporting structure not including discharge reason for the first episode.","If a child has multiple reentries within 12 months, only the first reentry is counted."
"Maryland","MD","Permanency","Reentry to foster care within 12 months","Age at exit","4 - 11 mos","20B21A","Apr '20 - Mar '21",25,4,0.16,,,,5.6,2024-07-11,"August 2024","Children's Bureau. (2024, August). National - supplemental context data - August 2024 [Data file]. U.S. Department of Health & Human Services, Administration for Children and Families, Administration on Children, Youth and Families.",7,"Reentry to foster care within 12 months","Reentry","Percent of children who exit foster care in a 12-month period to permanency and who reenter foster care within 12 months of discharge.","Number of children who discharge from foster care during a 12-month period to permanency.","Number of children in the denominator who reenter foster care within 12 months of their discharge to permanency.","lt","down","A lower value is more desirable. ",1,100,"percent","State; age at exit","Children whose first episode discharge lacks a discharge reason; records where the reentry removal date is before the prior discharge date; children who reenter in the same reporting period due to reporting structure not including discharge reason for the first episode.","If a child has multiple reentries within 12 months, only the first reentry is counted."
"Maryland","MD","Permanency","Reentry to foster care within 12 months","Age at exit","4 - 11 mos","21B22A","Apr '21 - Mar '22",40,2,0.05,,,,5.6,2024-07-11,"August 2024","Children's Bureau. (2024, August). National - supplemental context data - August 2024 [Data file]. U.S. Department of Health & Human Services, Administration for Children and Families, Administration on Children, Youth and Families.",7,"Reentry to foster care within 12 months","Reentry","Percent of children who exit foster care in a 12-month period to permanency and who reenter foster care within 12 months of discharge.","Number of children who discharge from foster care during a 12-month period to permanency.","Number of children in the denominator who reenter foster care within 12 months of their discharge to permanency.","lt","down","A lower value is more desirable. ",1,100,"percent","State; age at exit","Children whose first episode discharge lacks a discharge reason; records where the reentry removal date is before the prior discharge date; children who reenter in the same reporting period due to reporting structure not including discharge reason for the first episode.","If a child has multiple reentries within 12 months, only the first reentry is counted."
"Maryland","MD","Permanency","Reentry to foster care within 12 months","Age at exit","4 - 11 mos","22B23A","Apr '22 - Mar '23",23,6,0.26087,,,,5.6,2024-07-11,"August 2024","Children's Bureau. (2024, August). National - supplemental context data - August 2024 [Data file]. U.S. Department of Health & Human Services, Administration for Children and Families, Administration on Children, Youth and Families.",7,"Reentry to foster care within 12 months","Reentry","Percent of children who exit foster care in a 12-month period to permanency and who reenter foster care within 12 months of discharge.","Number of children who discharge from foster care during a 12-month period to permanency.","Number of children in the denominator who reenter foster care within 12 months of their discharge to permanency.","lt","down","A lower value is more desirable. ",1,100,"percent","State; age at exit","Children whose first episode discharge lacks a discharge reason; records where the reentry removal date is before the prior discharge date; children who reenter in the same reporting period due to reporting structure not including discharge reason for the first episode.","If a child has multiple reentries within 12 months, only the first reentry is counted."
"Maryland","MD","Permanency","Reentry to foster care within 12 months","Age at exit","< 1 yr subtotal","20B21A","Apr '20 - Mar '21",35,5,0.142857,,,,5.6,2024-07-11,"August 2024","Children's Bureau. (2024, August). National - supplemental context data - August 2024 [Data file]. U.S. Department of Health & Human Services, Administration for Children and Families, Administration on Children, Youth and Families.",7,"Reentry to foster care within 12 months","Reentry","Percent of children who exit foster care in a 12-month period to permanency and who reenter foster care within 12 months of discharge.","Number of children who discharge from foster care during a 12-month period to permanency.","Number of children in the denominator who reenter foster care within 12 months of their discharge to permanency.","lt","down","A lower value is more desirable. ",1,100,"percent","State; age at exit","Children whose first episode discharge lacks a discharge reason; records where the reentry removal date is before the prior discharge date; children who reenter in the same reporting period due to reporting structure not including discharge reason for the first episode.","If a child has multiple reentries within 12 months, only the first reentry is counted."
"Maryland","MD","Permanency","Reentry to foster care within 12 months","Age at exit","< 1 yr subtotal","21B22A","Apr '21 - Mar '22",58,4,0.068966,,,,5.6,2024-07-11,"August 2024","Children's Bureau. (2024, August). National - supplemental context data - August 2024 [Data file]. U.S. Department of Health & Human Services, Administration for Children and Families, Administration on Children, Youth and Families.",7,"Reentry to foster care within 12 months","Reentry","Percent of children who exit foster care in a 12-month period to permanency and who reenter foster care within 12 months of discharge.","Number of children who discharge from foster care during a 12-month period to permanency.","Number of children in the denominator who reenter foster care within 12 months of their discharge to permanency.","lt","down","A lower value is more desirable. ",1,100,"percent","State; age at exit","Children whose first episode discharge lacks a discharge reason; records where the reentry removal date is before the prior discharge date; children who reenter in the same reporting period due to reporting structure not including discharge reason for the first episode.","If a child has multiple reentries within 12 months, only the first reentry is counted."
"Maryland","MD","Permanency","Reentry to foster care within 12 months","Age at exit","< 1 yr subtotal","22B23A","Apr '22 - Mar '23",31,6,0.193548,,,,5.6,2024-07-11,"August 2024","Children's Bureau. (2024, August). National - supplemental context data - August 2024 [Data file]. U.S. Department of Health & Human Services, Administration for Children and Families, Administration on Children, Youth and Families.",7,"Reentry to foster care within 12 months","Reentry","Percent of children who exit foster care in a 12-month period to permanency and who reenter foster care within 12 months of discharge.","Number of children who discharge from foster care during a 12-month period to permanency.","Number of children in the denominator who reenter foster care within 12 months of their discharge to permanency.","lt","down","A lower value is more desirable. ",1,100,"percent","State; age at exit","Children whose first episode discharge lacks a discharge reason; records where the reentry removal date is before the prior discharge date; children who reenter in the same reporting period due to reporting structure not including discharge reason for the first episode.","If a child has multiple reentries within 12 months, only the first reentry is counted."
"Maryland","MD","Permanency","Reentry to foster care within 12 months","Age at exit","1 - 5 yrs","20B21A","Apr '20 - Mar '21",274,7,0.025547,,,,5.6,2024-07-11,"August 2024","Children's Bureau. (2024, August). National - supplemental context data - August 2024 [Data file]. U.S. Department of Health & Human Services, Administration for Children and Families, Administration on Children, Youth and Families.",7,"Reentry to foster care within 12 months","Reentry","Percent of children who exit foster care in a 12-month period to permanency and who reenter foster care within 12 months of discharge.","Number of children who discharge from foster care during a 12-month period to permanency.","Number of children in the denominator who reenter foster care within 12 months of their discharge to permanency.","lt","down","A lower value is more desirable. ",1,100,"percent","State; age at exit","Children whose first episode discharge lacks a discharge reason; records where the reentry removal date is before the prior discharge date; children who reenter in the same reporting period due to reporting structure not including discharge reason for the first episode.","If a child has multiple reentries within 12 months, only the first reentry is counted."
"Maryland","MD","Permanency","Reentry to foster care within 12 months","Age at exit","1 - 5 yrs","21B22A","Apr '21 - Mar '22",376,11,0.029255,,,,5.6,2024-07-11,"August 2024","Children's Bureau. (2024, August). National - supplemental context data - August 2024 [Data file]. U.S. Department of Health & Human Services, Administration for Children and Families, Administration on Children, Youth and Families.",7,"Reentry to foster care within 12 months","Reentry","Percent of children who exit foster care in a 12-month period to permanency and who reenter foster care within 12 months of discharge.","Number of children who discharge from foster care during a 12-month period to permanency.","Number of children in the denominator who reenter foster care within 12 months of their discharge to permanency.","lt","down","A lower value is more desirable. ",1,100,"percent","State; age at exit","Children whose first episode discharge lacks a discharge reason; records where the reentry removal date is before the prior discharge date; children who reenter in the same reporting period due to reporting structure not including discharge reason for the first episode.","If a child has multiple reentries within 12 months, only the first reentry is counted."
"Maryland","MD","Permanency","Reentry to foster care within 12 months","Age at exit","1 - 5 yrs","22B23A","Apr '22 - Mar '23",320,9,0.028125,,,,5.6,2024-07-11,"August 2024","Children's Bureau. (2024, August). National - supplemental context data - August 2024 [Data file]. U.S. Department of Health & Human Services, Administration for Children and Families, Administration on Children, Youth and Families.",7,"Reentry to foster care within 12 months","Reentry","Percent of children who exit foster care in a 12-month period to permanency and who reenter foster care within 12 months of discharge.","Number of children who discharge from foster care during a 12-month period to permanency.","Number of children in the denominator who reenter foster care within 12 months of their discharge to permanency.","lt","down","A lower value is more desirable. ",1,100,"percent","State; age at exit","Children whose first episode discharge lacks a discharge reason; records where the reentry removal date is before the prior discharge date; children who reenter in the same reporting period due to reporting structure not including discharge reason for the first episode.","If a child has multiple reentries within 12 months, only the first reentry is counted."
"Maryland","MD","Permanency","Reentry to foster care within 12 months","Age at exit","6 - 10 yrs","20B21A","Apr '20 - Mar '21",174,8,0.045977,,,,5.6,2024-07-11,"August 2024","Children's Bureau. (2024, August). National - supplemental context data - August 2024 [Data file]. U.S. Department of Health & Human Services, Administration for Children and Families, Administration on Children, Youth and Families.",7,"Reentry to foster care within 12 months","Reentry","Percent of children who exit foster care in a 12-month period to permanency and who reenter foster care within 12 months of discharge.","Number of children who discharge from foster care during a 12-month period to permanency.","Number of children in the denominator who reenter foster care within 12 months of their discharge to permanency.","lt","down","A lower value is more desirable. ",1,100,"percent","State; age at exit","Children whose first episode discharge lacks a discharge reason; records where the reentry removal date is before the prior discharge date; children who reenter in the same reporting period due to reporting structure not including discharge reason for the first episode.","If a child has multiple reentries within 12 months, only the first reentry is counted."
"Maryland","MD","Permanency","Reentry to foster care within 12 months","Age at exit","6 - 10 yrs","21B22A","Apr '21 - Mar '22",256,11,0.042969,,,,5.6,2024-07-11,"August 2024","Children's Bureau. (2024, August). National - supplemental context data - August 2024 [Data file]. U.S. Department of Health & Human Services, Administration for Children and Families, Administration on Children, Youth and Families.",7,"Reentry to foster care within 12 months","Reentry","Percent of children who exit foster care in a 12-month period to permanency and who reenter foster care within 12 months of discharge.","Number of children who discharge from foster care during a 12-month period to permanency.","Number of children in the denominator who reenter foster care within 12 months of their discharge to permanency.","lt","down","A lower value is more desirable. ",1,100,"percent","State; age at exit","Children whose first episode discharge lacks a discharge reason; records where the reentry removal date is before the prior discharge date; children who reenter in the same reporting period due to reporting structure not including discharge reason for the first episode.","If a child has multiple reentries within 12 months, only the first reentry is counted."
"Maryland","MD","Permanency","Reentry to foster care within 12 months","Age at exit","6 - 10 yrs","22B23A","Apr '22 - Mar '23",240,8,0.033333,,,,5.6,2024-07-11,"August 2024","Children's Bureau. (2024, August). National - supplemental context data - August 2024 [Data file]. U.S. Department of Health & Human Services, Administration for Children and Families, Administration on Children, Youth and Families.",7,"Reentry to foster care within 12 months","Reentry","Percent of children who exit foster care in a 12-month period to permanency and who reenter foster care within 12 months of discharge.","Number of children who discharge from foster care during a 12-month period to permanency.","Number of children in the denominator who reenter foster care within 12 months of their discharge to permanency.","lt","down","A lower value is more desirable. ",1,100,"percent","State; age at exit","Children whose first episode discharge lacks a discharge reason; records where the reentry removal date is before the prior discharge date; children who reenter in the same reporting period due to reporting structure not including discharge reason for the first episode.","If a child has multiple reentries within 12 months, only the first reentry is counted."
"Maryland","MD","Permanency","Reentry to foster care within 12 months","Age at exit","11 - 16 yrs","20B21A","Apr '20 - Mar '21",209,16,0.076555,,,,5.6,2024-07-11,"August 2024","Children's Bureau. (2024, August). National - supplemental context data - August 2024 [Data file]. U.S. Department of Health & Human Services, Administration for Children and Families, Administration on Children, Youth and Families.",7,"Reentry to foster care within 12 months","Reentry","Percent of children who exit foster care in a 12-month period to permanency and who reenter foster care within 12 months of discharge.","Number of children who discharge from foster care during a 12-month period to permanency.","Number of children in the denominator who reenter foster care within 12 months of their discharge to permanency.","lt","down","A lower value is more desirable. ",1,100,"percent","State; age at exit","Children whose first episode discharge lacks a discharge reason; records where the reentry removal date is before the prior discharge date; children who reenter in the same reporting period due to reporting structure not including discharge reason for the first episode.","If a child has multiple reentries within 12 months, only the first reentry is counted."
