"state","state_abb","category","indicator","dimension","dimension_value","period","period_meaningful","denominator","numerator","performance","state_rank","reporting_states","census_year","national_standard","as_of_date","profile_version","source","indicator_sort","indicator_short","indicator_very_short","description","denominator_def","numerator_def","direction_rule","direction_desired","direction_legend","decimal_precision","scale","format","risk_adjustment","exclusions","notes"
"Arizona","AZ","Permanency","Foster care entry rate (entries / 1,000 children)","State",,"20B21A","Apr '20 - Mar '21",1600315,8793,5.494543,48,52,2020,,2025-08-03,"August 2025","Children's Bureau. (2025, August). National - supplemental context data - August 2025 [Data file]. U.S. Department of Health & Human Services, Administration for Children and Families, Administration on Children, Youth and Families.",3,"Foster care entry rate","Entry rate","Number of children who enter foster care per 1,000 children in the child population during a 12-month period.","Number of children in the child population (per census).","Number of children who enter foster care in a 12-month period.","lt","down","A lower value is more desirable. ",2,1000,"rate","None","None","None"
"Arizona","AZ","Permanency","Foster care entry rate (entries / 1,000 children)","State",,"21B22A","Apr '21 - Mar '22",1597833,7457,4.666946,46,52,2021,,2025-08-03,"August 2025","Children's Bureau. (2025, August). National - supplemental context data - August 2025 [Data file]. U.S. Department of Health & Human Services, Administration for Children and Families, Administration on Children, Youth and Families.",3,"Foster care entry rate","Entry rate","Number of children who enter foster care per 1,000 children in the child population during a 12-month period.","Number of children in the child population (per census).","Number of children who enter foster care in a 12-month period.","lt","down","A lower value is more desirable. ",2,1000,"rate","None","None","None"
"Arizona","AZ","Permanency","Foster care entry rate (entries / 1,000 children)","State",,"22B23A","Apr '22 - Mar '23",1596929,6343,3.971999,43,52,2022,,2025-08-03,"August 2025","Children's Bureau. (2025, August). National - supplemental context data - August 2025 [Data file]. U.S. Department of Health & Human Services, Administration for Children and Families, Administration on Children, Youth and Families.",3,"Foster care entry rate","Entry rate","Number of children who enter foster care per 1,000 children in the child population during a 12-month period.","Number of children in the child population (per census).","Number of children who enter foster care in a 12-month period.","lt","down","A lower value is more desirable. ",2,1000,"rate","None","None","None"
"Arizona","AZ","Permanency","Foster care entry rate (entries / 1,000 children)","State",,"23B24A","Apr '23 - Mar '24",1592019,5516,3.464783,38,52,2023,,2025-08-03,"August 2025","Children's Bureau. (2025, August). National - supplemental context data - August 2025 [Data file]. U.S. Department of Health & Human Services, Administration for Children and Families, Administration on Children, Youth and Families.",3,"Foster care entry rate","Entry rate","Number of children who enter foster care per 1,000 children in the child population during a 12-month period.","Number of children in the child population (per census).","Number of children who enter foster care in a 12-month period.","lt","down","A lower value is more desirable. ",2,1000,"rate","None","None","None"
"Arizona","AZ","Permanency","Foster care entry rate (entries / 1,000 children)","State",,"24B25A","Apr '24 - Mar '25",1588175,5089,3.204307,36,52,2024,,2025-08-03,"August 2025","Children's Bureau. (2025, August). National - supplemental context data - August 2025 [Data file]. U.S. Department of Health & Human Services, Administration for Children and Families, Administration on Children, Youth and Families.",3,"Foster care entry rate","Entry rate","Number of children who enter foster care per 1,000 children in the child population during a 12-month period.","Number of children in the child population (per census).","Number of children who enter foster care in a 12-month period.","lt","down","A lower value is more desirable. ",2,1000,"rate","None","None","None"
"Arkansas","AR","Permanency","Foster care entry rate (entries / 1,000 children)","State",,"20B21A","Apr '20 - Mar '21",706557,2950,4.175176,41,52,2020,,2025-08-03,"August 2025","Children's Bureau. (2025, August). National - supplemental context data - August 2025 [Data file]. U.S. Department of Health & Human Services, Administration for Children and Families, Administration on Children, Youth and Families.",3,"Foster care entry rate","Entry rate","Number of children who enter foster care per 1,000 children in the child population during a 12-month period.","Number of children in the child population (per census).","Number of children who enter foster care in a 12-month period.","lt","down","A lower value is more desirable. ",2,1000,"rate","None","None","None"
"Arkansas","AR","Permanency","Foster care entry rate (entries / 1,000 children)","State",,"21B22A","Apr '21 - Mar '22",705226,2637,3.739227,36,52,2021,,2025-08-03,"August 2025","Children's Bureau. (2025, August). National - supplemental context data - August 2025 [Data file]. U.S. Department of Health & Human Services, Administration for Children and Families, Administration on Children, Youth and Families.",3,"Foster care entry rate","Entry rate","Number of children who enter foster care per 1,000 children in the child population during a 12-month period.","Number of children in the child population (per census).","Number of children who enter foster care in a 12-month period.","lt","down","A lower value is more desirable. ",2,1000,"rate","None","None","None"
"Arkansas","AR","Permanency","Foster care entry rate (entries / 1,000 children)","State",,"22B23A","Apr '22 - Mar '23",707275,2275,3.216571,33,52,2022,,2025-08-03,"August 2025","Children's Bureau. (2025, August). National - supplemental context data - August 2025 [Data file]. U.S. Department of Health & Human Services, Administration for Children and Families, Administration on Children, Youth and Families.",3,"Foster care entry rate","Entry rate","Number of children who enter foster care per 1,000 children in the child population during a 12-month period.","Number of children in the child population (per census).","Number of children who enter foster care in a 12-month period.","lt","down","A lower value is more desirable. ",2,1000,"rate","None","None","None"
"Arkansas","AR","Permanency","Foster care entry rate (entries / 1,000 children)","State",,"23B24A","Apr '23 - Mar '24",705643,1917,2.716671,27,52,2023,,2025-08-03,"August 2025","Children's Bureau. (2025, August). National - supplemental context data - August 2025 [Data file]. U.S. Department of Health & Human Services, Administration for Children and Families, Administration on Children, Youth and Families.",3,"Foster care entry rate","Entry rate","Number of children who enter foster care per 1,000 children in the child population during a 12-month period.","Number of children in the child population (per census).","Number of children who enter foster care in a 12-month period.","lt","down","A lower value is more desirable. ",2,1000,"rate","None","None","None"
"Arkansas","AR","Permanency","Foster care entry rate (entries / 1,000 children)","State",,"24B25A","Apr '24 - Mar '25",701844,1903,2.711429,29,52,2024,,2025-08-03,"August 2025","Children's Bureau. (2025, August). National - supplemental context data - August 2025 [Data file]. U.S. Department of Health & Human Services, Administration for Children and Families, Administration on Children, Youth and Families.",3,"Foster care entry rate","Entry rate","Number of children who enter foster care per 1,000 children in the child population during a 12-month period.","Number of children in the child population (per census).","Number of children who enter foster care in a 12-month period.","lt","down","A lower value is more desirable. ",2,1000,"rate","None","None","None"
"California","CA","Permanency","Foster care entry rate (entries / 1,000 children)","State",,"20B21A","Apr '20 - Mar '21",8903902,21658,2.432417,22,52,2020,,2025-08-03,"August 2025","Children's Bureau. (2025, August). National - supplemental context data - August 2025 [Data file]. U.S. Department of Health & Human Services, Administration for Children and Families, Administration on Children, Youth and Families.",3,"Foster care entry rate","Entry rate","Number of children who enter foster care per 1,000 children in the child population during a 12-month period.","Number of children in the child population (per census).","Number of children who enter foster care in a 12-month period.","lt","down","A lower value is more desirable. ",2,1000,"rate","None","None","None"
"California","CA","Permanency","Foster care entry rate (entries / 1,000 children)","State",,"21B22A","Apr '21 - Mar '22",8736022,20953,2.39846,20,52,2021,,2025-08-03,"August 2025","Children's Bureau. (2025, August). National - supplemental context data - August 2025 [Data file]. U.S. Department of Health & Human Services, Administration for Children and Families, Administration on Children, Youth and Families.",3,"Foster care entry rate","Entry rate","Number of children who enter foster care per 1,000 children in the child population during a 12-month period.","Number of children in the child population (per census).","Number of children who enter foster care in a 12-month period.","lt","down","A lower value is more desirable. ",2,1000,"rate","None","None","None"
"California","CA","Permanency","Foster care entry rate (entries / 1,000 children)","State",,"22B23A","Apr '22 - Mar '23",8609612,18955,2.201609,18,52,2022,,2025-08-03,"August 2025","Children's Bureau. (2025, August). National - supplemental context data - August 2025 [Data file]. U.S. Department of Health & Human Services, Administration for Children and Families, Administration on Children, Youth and Families.",3,"Foster care entry rate","Entry rate","Number of children who enter foster care per 1,000 children in the child population during a 12-month period.","Number of children in the child population (per census).","Number of children who enter foster care in a 12-month period.","lt","down","A lower value is more desirable. ",2,1000,"rate","None","None","None"
"California","CA","Permanency","Foster care entry rate (entries / 1,000 children)","State",,"23B24A","Apr '23 - Mar '24",8498523,17259,2.030823,17,52,2023,,2025-08-03,"August 2025","Children's Bureau. (2025, August). National - supplemental context data - August 2025 [Data file]. U.S. Department of Health & Human Services, Administration for Children and Families, Administration on Children, Youth and Families.",3,"Foster care entry rate","Entry rate","Number of children who enter foster care per 1,000 children in the child population during a 12-month period.","Number of children in the child population (per census).","Number of children who enter foster care in a 12-month period.","lt","down","A lower value is more desirable. ",2,1000,"rate","None","None","None"
"California","CA","Permanency","Foster care entry rate (entries / 1,000 children)","State",,"24B25A","Apr '24 - Mar '25",8418552,16528,1.963283,16,52,2024,,2025-08-03,"August 2025","Children's Bureau. (2025, August). National - supplemental context data - August 2025 [Data file]. U.S. Department of Health & Human Services, Administration for Children and Families, Administration on Children, Youth and Families.",3,"Foster care entry rate","Entry rate","Number of children who enter foster care per 1,000 children in the child population during a 12-month period.","Number of children in the child population (per census).","Number of children who enter foster care in a 12-month period.","lt","down","A lower value is more desirable. ",2,1000,"rate","None","None","None"
"Colorado","CO","Permanency","Foster care entry rate (entries / 1,000 children)","State",,"20B21A","Apr '20 - Mar '21",1259539,3219,2.555697,23,52,2020,,2025-08-03,"August 2025","Children's Bureau. (2025, August). National - supplemental context data - August 2025 [Data file]. U.S. Department of Health & Human Services, Administration for Children and Families, Administration on Children, Youth and Families.",3,"Foster care entry rate","Entry rate","Number of children who enter foster care per 1,000 children in the child population during a 12-month period.","Number of children in the child population (per census).","Number of children who enter foster care in a 12-month period.","lt","down","A lower value is more desirable. ",2,1000,"rate","None","None","None"
"Colorado","CO","Permanency","Foster care entry rate (entries / 1,000 children)","State",,"21B22A","Apr '21 - Mar '22",1244438,2857,2.295815,19,52,2021,,2025-08-03,"August 2025","Children's Bureau. (2025, August). National - supplemental context data - August 2025 [Data file]. U.S. Department of Health & Human Services, Administration for Children and Families, Administration on Children, Youth and Families.",3,"Foster care entry rate","Entry rate","Number of children who enter foster care per 1,000 children in the child population during a 12-month period.","Number of children in the child population (per census).","Number of children who enter foster care in a 12-month period.","lt","down","A lower value is more desirable. ",2,1000,"rate","None","None","None"
"Colorado","CO","Permanency","Foster care entry rate (entries / 1,000 children)","State",,"22B23A","Apr '22 - Mar '23",1229088,2543,2.069014,17,52,2022,,2025-08-03,"August 2025","Children's Bureau. (2025, August). National - supplemental context data - August 2025 [Data file]. U.S. Department of Health & Human Services, Administration for Children and Families, Administration on Children, Youth and Families.",3,"Foster care entry rate","Entry rate","Number of children who enter foster care per 1,000 children in the child population during a 12-month period.","Number of children in the child population (per census).","Number of children who enter foster care in a 12-month period.","lt","down","A lower value is more desirable. ",2,1000,"rate","None","None","None"
"Colorado","CO","Permanency","Foster care entry rate (entries / 1,000 children)","State",,"23B24A","Apr '23 - Mar '24",1219816,2513,2.060147,19,52,2023,,2025-08-03,"August 2025","Children's Bureau. (2025, August). National - supplemental context data - August 2025 [Data file]. U.S. Department of Health & Human Services, Administration for Children and Families, Administration on Children, Youth and Families.",3,"Foster care entry rate","Entry rate","Number of children who enter foster care per 1,000 children in the child population during a 12-month period.","Number of children in the child population (per census).","Number of children who enter foster care in a 12-month period.","lt","down","A lower value is more desirable. ",2,1000,"rate","None","None","None"
"Colorado","CO","Permanency","Foster care entry rate (entries / 1,000 children)","State",,"24B25A","Apr '24 - Mar '25",1213165,2699,2.224759,21,52,2024,,2025-08-03,"August 2025","Children's Bureau. (2025, August). National - supplemental context data - August 2025 [Data file]. U.S. Department of Health & Human Services, Administration for Children and Families, Administration on Children, Youth and Families.",3,"Foster care entry rate","Entry rate","Number of children who enter foster care per 1,000 children in the child population during a 12-month period.","Number of children in the child population (per census).","Number of children who enter foster care in a 12-month period.","lt","down","A lower value is more desirable. ",2,1000,"rate","None","None","None"
"Connecticut","CT","Permanency","Foster care entry rate (entries / 1,000 children)","State",,"20B21A","Apr '20 - Mar '21",739819,1158,1.565248,8,52,2020,,2025-08-03,"August 2025","Children's Bureau. (2025, August). National - supplemental context data - August 2025 [Data file]. U.S. Department of Health & Human Services, Administration for Children and Families, Administration on Children, Youth and Families.",3,"Foster care entry rate","Entry rate","Number of children who enter foster care per 1,000 children in the child population during a 12-month period.","Number of children in the child population (per census).","Number of children who enter foster care in a 12-month period.","lt","down","A lower value is more desirable. ",2,1000,"rate","None","None","None"
"Connecticut","CT","Permanency","Foster care entry rate (entries / 1,000 children)","State",,"21B22A","Apr '21 - Mar '22",732551,1098,1.498872,7,52,2021,,2025-08-03,"August 2025","Children's Bureau. (2025, August). National - supplemental context data - August 2025 [Data file]. U.S. Department of Health & Human Services, Administration for Children and Families, Administration on Children, Youth and Families.",3,"Foster care entry rate","Entry rate","Number of children who enter foster care per 1,000 children in the child population during a 12-month period.","Number of children in the child population (per census).","Number of children who enter foster care in a 12-month period.","lt","down","A lower value is more desirable. ",2,1000,"rate","None","None","None"
"Connecticut","CT","Permanency","Foster care entry rate (entries / 1,000 children)","State",,"22B23A","Apr '22 - Mar '23",729707,1299,1.780167,11,52,2022,,2025-08-03,"August 2025","Children's Bureau. (2025, August). National - supplemental context data - August 2025 [Data file]. U.S. Department of Health & Human Services, Administration for Children and Families, Administration on Children, Youth and Families.",3,"Foster care entry rate","Entry rate","Number of children who enter foster care per 1,000 children in the child population during a 12-month period.","Number of children in the child population (per census).","Number of children who enter foster care in a 12-month period.","lt","down","A lower value is more desirable. ",2,1000,"rate","None","None","None"
"Connecticut","CT","Permanency","Foster care entry rate (entries / 1,000 children)","State",,"23B24A","Apr '23 - Mar '24",728222,1456,1.99939,16,52,2023,,2025-08-03,"August 2025","Children's Bureau. (2025, August). National - supplemental context data - August 2025 [Data file]. U.S. Department of Health & Human Services, Administration for Children and Families, Administration on Children, Youth and Families.",3,"Foster care entry rate","Entry rate","Number of children who enter foster care per 1,000 children in the child population during a 12-month period.","Number of children in the child population (per census).","Number of children who enter foster care in a 12-month period.","lt","down","A lower value is more desirable. ",2,1000,"rate","None","None","None"
"Connecticut","CT","Permanency","Foster care entry rate (entries / 1,000 children)","State",,"24B25A","Apr '24 - Mar '25",727827,1512,2.077417,20,52,2024,,2025-08-03,"August 2025","Children's Bureau. (2025, August). National - supplemental context data - August 2025 [Data file]. U.S. Department of Health & Human Services, Administration for Children and Families, Administration on Children, Youth and Families.",3,"Foster care entry rate","Entry rate","Number of children who enter foster care per 1,000 children in the child population during a 12-month period.","Number of children in the child population (per census).","Number of children who enter foster care in a 12-month period.","lt","down","A lower value is more desirable. ",2,1000,"rate","None","None","None"
"Delaware","DE","Permanency","Foster care entry rate (entries / 1,000 children)","State",,"20B21A","Apr '20 - Mar '21",210100,229,1.089957,5,52,2020,,2025-08-03,"August 2025","Children's Bureau. (2025, August). National - supplemental context data - August 2025 [Data file]. U.S. Department of Health & Human Services, Administration for Children and Families, Administration on Children, Youth and Families.",3,"Foster care entry rate","Entry rate","Number of children who enter foster care per 1,000 children in the child population during a 12-month period.","Number of children in the child population (per census).","Number of children who enter foster care in a 12-month period.","lt","down","A lower value is more desirable. ",2,1000,"rate","None","None","None"
"Delaware","DE","Permanency","Foster care entry rate (entries / 1,000 children)","State",,"21B22A","Apr '21 - Mar '22",209920,339,1.614901,9,52,2021,,2025-08-03,"August 2025","Children's Bureau. (2025, August). National - supplemental context data - August 2025 [Data file]. U.S. Department of Health & Human Services, Administration for Children and Families, Administration on Children, Youth and Families.",3,"Foster care entry rate","Entry rate","Number of children who enter foster care per 1,000 children in the child population during a 12-month period.","Number of children in the child population (per census).","Number of children who enter foster care in a 12-month period.","lt","down","A lower value is more desirable. ",2,1000,"rate","None","None","None"
"Delaware","DE","Permanency","Foster care entry rate (entries / 1,000 children)","State",,"22B23A","Apr '22 - Mar '23",211530,371,1.753888,10,52,2022,,2025-08-03,"August 2025","Children's Bureau. (2025, August). National - supplemental context data - August 2025 [Data file]. U.S. Department of Health & Human Services, Administration for Children and Families, Administration on Children, Youth and Families.",3,"Foster care entry rate","Entry rate","Number of children who enter foster care per 1,000 children in the child population during a 12-month period.","Number of children in the child population (per census).","Number of children who enter foster care in a 12-month period.","lt","down","A lower value is more desirable. ",2,1000,"rate","None","None","None"
"Delaware","DE","Permanency","Foster care entry rate (entries / 1,000 children)","State",,"23B24A","Apr '23 - Mar '24",213166,295,1.383898,7,52,2023,,2025-08-03,"August 2025","Children's Bureau. (2025, August). National - supplemental context data - August 2025 [Data file]. U.S. Department of Health & Human Services, Administration for Children and Families, Administration on Children, Youth and Families.",3,"Foster care entry rate","Entry rate","Number of children who enter foster care per 1,000 children in the child population during a 12-month period.","Number of children in the child population (per census).","Number of children who enter foster care in a 12-month period.","lt","down","A lower value is more desirable. ",2,1000,"rate","None","None","None"
"Delaware","DE","Permanency","Foster care entry rate (entries / 1,000 children)","State",,"24B25A","Apr '24 - Mar '25",213713,251,1.174472,4,52,2024,,2025-08-03,"August 2025","Children's Bureau. (2025, August). National - supplemental context data - August 2025 [Data file]. U.S. Department of Health & Human Services, Administration for Children and Families, Administration on Children, Youth and Families.",3,"Foster care entry rate","Entry rate","Number of children who enter foster care per 1,000 children in the child population during a 12-month period.","Number of children in the child population (per census).","Number of children who enter foster care in a 12-month period.","lt","down","A lower value is more desirable. ",2,1000,"rate","None","None","None"
"D.C.","DC","Permanency","Foster care entry rate (entries / 1,000 children)","State",,"20B21A","Apr '20 - Mar '21",126410,225,1.779922,11,52,2020,,2025-08-03,"August 2025","Children's Bureau. (2025, August). National - supplemental context data - August 2025 [Data file]. U.S. Department of Health & Human Services, Administration for Children and Families, Administration on Children, Youth and Families.",3,"Foster care entry rate","Entry rate","Number of children who enter foster care per 1,000 children in the child population during a 12-month period.","Number of children in the child population (per census).","Number of children who enter foster care in a 12-month period.","lt","down","A lower value is more desirable. ",2,1000,"rate","None","None","None"
"D.C.","DC","Permanency","Foster care entry rate (entries / 1,000 children)","State",,"21B22A","Apr '21 - Mar '22",125330,216,1.72345,11,52,2021,,2025-08-03,"August 2025","Children's Bureau. (2025, August). National - supplemental context data - August 2025 [Data file]. U.S. Department of Health & Human Services, Administration for Children and Families, Administration on Children, Youth and Families.",3,"Foster care entry rate","Entry rate","Number of children who enter foster care per 1,000 children in the child population during a 12-month period.","Number of children in the child population (per census).","Number of children who enter foster care in a 12-month period.","lt","down","A lower value is more desirable. ",2,1000,"rate","None","None","None"
"D.C.","DC","Permanency","Foster care entry rate (entries / 1,000 children)","State",,"22B23A","Apr '22 - Mar '23",126742,184,1.451768,7,52,2022,,2025-08-03,"August 2025","Children's Bureau. (2025, August). National - supplemental context data - August 2025 [Data file]. U.S. Department of Health & Human Services, Administration for Children and Families, Administration on Children, Youth and Families.",3,"Foster care entry rate","Entry rate","Number of children who enter foster care per 1,000 children in the child population during a 12-month period.","Number of children in the child population (per census).","Number of children who enter foster care in a 12-month period.","lt","down","A lower value is more desirable. ",2,1000,"rate","None","None","None"
"D.C.","DC","Permanency","Foster care entry rate (entries / 1,000 children)","State",,"23B24A","Apr '23 - Mar '24",128332,183,1.425989,8,52,2023,,2025-08-03,"August 2025","Children's Bureau. (2025, August). National - supplemental context data - August 2025 [Data file]. U.S. Department of Health & Human Services, Administration for Children and Families, Administration on Children, Youth and Families.",3,"Foster care entry rate","Entry rate","Number of children who enter foster care per 1,000 children in the child population during a 12-month period.","Number of children in the child population (per census).","Number of children who enter foster care in a 12-month period.","lt","down","A lower value is more desirable. ",2,1000,"rate","None","None","None"
"D.C.","DC","Permanency","Foster care entry rate (entries / 1,000 children)","State",,"24B25A","Apr '24 - Mar '25",129831,221,1.702213,11,52,2024,,2025-08-03,"August 2025","Children's Bureau. (2025, August). National - supplemental context data - August 2025 [Data file]. U.S. Department of Health & Human Services, Administration for Children and Families, Administration on Children, Youth and Families.",3,"Foster care entry rate","Entry rate","Number of children who enter foster care per 1,000 children in the child population during a 12-month period.","Number of children in the child population (per census).","Number of children who enter foster care in a 12-month period.","lt","down","A lower value is more desirable. ",2,1000,"rate","None","None","None"
"Florida","FL","Permanency","Foster care entry rate (entries / 1,000 children)","State",,"20B21A","Apr '20 - Mar '21",4276669,12592,2.944348,30,52,2020,,2025-08-03,"August 2025","Children's Bureau. (2025, August). National - supplemental context data - August 2025 [Data file]. U.S. Department of Health & Human Services, Administration for Children and Families, Administration on Children, Youth and Families.",3,"Foster care entry rate","Entry rate","Number of children who enter foster care per 1,000 children in the child population during a 12-month period.","Number of children in the child population (per census).","Number of children who enter foster care in a 12-month period.","lt","down","A lower value is more desirable. ",2,1000,"rate","None","None","None"
"Florida","FL","Permanency","Foster care entry rate (entries / 1,000 children)","State",,"21B22A","Apr '21 - Mar '22",4280716,11856,2.76963,26,52,2021,,2025-08-03,"August 2025","Children's Bureau. (2025, August). National - supplemental context data - August 2025 [Data file]. U.S. Department of Health & Human Services, Administration for Children and Families, Administration on Children, Youth and Families.",3,"Foster care entry rate","Entry rate","Number of children who enter foster care per 1,000 children in the child population during a 12-month period.","Number of children in the child population (per census).","Number of children who enter foster care in a 12-month period.","lt","down","A lower value is more desirable. ",2,1000,"rate","None","None","None"
"Florida","FL","Permanency","Foster care entry rate (entries / 1,000 children)","State",,"22B23A","Apr '22 - Mar '23",4374802,10477,2.394851,21,52,2022,,2025-08-03,"August 2025","Children's Bureau. (2025, August). National - supplemental context data - August 2025 [Data file]. U.S. Department of Health & Human Services, Administration for Children and Families, Administration on Children, Youth and Families.",3,"Foster care entry rate","Entry rate","Number of children who enter foster care per 1,000 children in the child population during a 12-month period.","Number of children in the child population (per census).","Number of children who enter foster care in a 12-month period.","lt","down","A lower value is more desirable. ",2,1000,"rate","None","None","None"
"Florida","FL","Permanency","Foster care entry rate (entries / 1,000 children)","State",,"23B24A","Apr '23 - Mar '24",4449689,8536,1.918336,14,52,2023,,2025-08-03,"August 2025","Children's Bureau. (2025, August). National - supplemental context data - August 2025 [Data file]. U.S. Department of Health & Human Services, Administration for Children and Families, Administration on Children, Youth and Families.",3,"Foster care entry rate","Entry rate","Number of children who enter foster care per 1,000 children in the child population during a 12-month period.","Number of children in the child population (per census).","Number of children who enter foster care in a 12-month period.","lt","down","A lower value is more desirable. ",2,1000,"rate","None","None","None"
